PC1	PC2	age_group	disease	dataset_id
-12.140245	-0.28354156	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.943314	12.112208	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.751264	3.4471202	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.637381	13.521907	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.251472	1.0736153	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.358517	9.9218645	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.980005	8.520291	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.754793	18.85947	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.975917	-17.173952	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.434373	-23.70969	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.930692	14.847949	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.489592	14.143987	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.760683	-26.231863	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.293808	14.685114	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.094757	10.251793	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.682477	-25.94771	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.729124	-1.3822902	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.458278	-27.401636	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.844629	-15.427019	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.157011	8.67241	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.793639	-23.273645	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.975962	5.96986	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.50149	15.181075	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.31899	13.572048	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.194565	3.2953193	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.775731	-22.219433	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.8353143	-11.173294	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.2451243	-11.9240265	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.304694	3.3598022	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.648656	-12.650035	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.942469	13.452416	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.910357	14.753073	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.509203	15.657691	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.973479	6.294659	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.7497835	8.768087	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.076778	11.602489	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.946363	20.58942	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.565011	-20.76056	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.83059	18.333632	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.575091	-15.63476	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.779148	-19.852749	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.701592	-25.668081	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.282618	3.4162228	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.195756	-8.865307	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.772563	-19.115763	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.4614935	-23.573702	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.510679	-21.040007	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.710772	-8.411379	old	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-11.224568	-26.139717	old	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-18.561619	16.438911	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1181637	-25.472185	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.690659	19.686348	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.625488	13.599012	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.699899	4.9626966	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.852275	6.9510283	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.62632	-12.857377	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.620941	18.427704	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.118599	12.964729	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.694693	17.261408	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.793938	-24.08829	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.633387	16.258678	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.341139	-16.17957	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.335351	9.57055	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.785513	18.184053	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.895117	19.84111	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.360752	15.185506	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.792115	6.0495853	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.1295567	-22.163813	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.212351	10.901427	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.532007	6.383032	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.845695	10.641886	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.368383	7.0700746	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.768337	21.778318	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.359115	-8.954504	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.055293	-4.4830637	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.588854	15.767201	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.7865863	1.3359255	young	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-14.40994	16.326517	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.342837	10.181846	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.136094	-24.523205	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.651218	9.293072	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.679007	10.12614	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.141286	6.143796	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.674509	5.9713545	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.055963	-19.283152	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.473603	-0.30147198	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.182381	-22.043015	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.619167	14.609114	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.7255745	12.625696	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.6754313	-20.408339	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.8307295	-5.2794747	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.340192	-8.302186	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.698517	3.320215	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.6691	15.39904	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.183824	-5.1128488	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.15447	-5.5454025	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.619363	-0.82367176	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
2.0510068	-22.36031	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.589872	-24.18362	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.755706	-26.698412	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.412247	-17.104038	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.274922	-5.941345	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.613051	-6.3241973	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.929577	-14.945842	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.526102	-16.626883	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.81991	16.545168	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.023283	13.387214	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.369458	-13.562838	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.379618	13.946775	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.6982443	-11.818733	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.665918	14.87413	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.073549	8.71843	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.039467	16.311815	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.895102	4.668644	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.305603	10.0916815	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.282849	7.600003	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.381302	10.119917	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.2591	11.776363	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.271686	10.460692	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.9933305	-26.230364	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.855588	10.677927	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.1243515	3.4471083	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.0125976	-18.44855	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.304753	-25.722366	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.757868	-25.97049	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.917503	11.330271	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.396177	2.0662353	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.8936405	-23.095854	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.598033	16.477512	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.824588	-22.2604	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.490229	-26.678413	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.484861	10.713121	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.701833	-29.162226	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.096487	-3.5048175	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.29856	18.480356	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.156861	-10.392942	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.2801967	3.5060363	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.187865	-25.98562	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.495714	-27.77507	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.564552	17.67904	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.891424	17.993246	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.276453	17.531218	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.738943	-25.011349	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.429527	-28.298618	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.837372	-10.783948	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.748341	-23.369009	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.5586405	2.5354917	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.15979	-10.298762	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.081892	15.228228	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.3565807	-20.850266	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.324805	-24.657495	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.1595955	8.649127	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.828566	10.65926	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.077375	-11.3638	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.132343	-26.811527	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.068524	-26.92823	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.528248	-21.488111	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.991827	17.200245	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.045377	14.943724	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.243645	-18.41351	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.926154	21.418184	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.457579	12.081029	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.028552396	-26.902271	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.689732	16.671787	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.3536053	-28.068075	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.988695	17.094942	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.72376	10.26985	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.179827	-4.3503656	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.960966	7.77781	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.437601	14.279514	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.0140657	-1.1046785	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-2.9647284	-1.2651337	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-4.696798	9.894674	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-3.0610604	1.1360618	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-4.92616	-3.1431563	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-3.9005141	7.069815	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-4.6036386	-3.170541	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-2.2957666	7.700504	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-1.4678752	-6.069699	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-5.758326	-4.3676167	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-8.422254	9.557382	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
-8.553568	7.3832774	old	normal	21d3e683-80a4-4d9b-bc89-ebb2df513dde
8.900961	-25.769512	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
6.5830126	-8.0176	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
13.493439	1.2228732	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
12.1226425	9.056978	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
18.3461	-17.342403	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
15.5859785	-17.985472	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
9.621191	-21.27245	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
5.2787585	-13.473404	young	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
21.30839	-20.933231	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
8.019956	-25.65831	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
6.492408	-24.704697	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
21.42297	-19.942793	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
19.543655	-20.428091	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
6.8173313	-24.74214	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
9.114598	-18.36749	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
9.092362	-17.668947	old	COVID-19	242c6e7f-9016-4048-af70-d631f5eea188
-9.351988	-16.15309	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.370193	14.9151	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.290457	3.5113204	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.915451	12.799417	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.598857	-5.917526	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.584318	12.08459	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.272757	14.736328	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.780179	6.992309	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.386198	6.369572	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.879369	7.762467	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.997816	17.939766	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.695118	8.004422	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.086374	8.081496	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.444767	-27.674803	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.723092	6.66511	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.952997	0.30801603	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.586536	14.380878	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.628573	-16.87052	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.081908	-13.639343	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.935198	8.911775	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.568822	5.601242	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.518076	15.615594	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.670397	10.513151	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.778238	16.070896	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-21.193031	17.18068	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.608017	15.853812	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.516996	-13.813149	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.382417	10.277517	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.510296	13.959874	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.104404	-2.7628117	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.335838	-9.693139	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.013317	12.003899	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.359753	-21.016462	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.799377	18.301594	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.049440484	7.499354	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.494143	16.461084	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.418623	15.527957	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.072186	15.323417	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.754083	12.994423	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.978753	10.622282	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.960862	-12.0783825	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.976703	-22.757076	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.354784	-18.330008	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.421545	-22.44206	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.145767	-20.246439	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.29124	-6.582494	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.410831	19.066538	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.599222	-24.835108	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.781274	16.934946	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.191491	9.387952	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.230474	19.150618	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.787004	-4.8952665	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.652347	19.713396	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.587404	13.414381	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.610062	-23.08643	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.230709	-0.6433638	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
37.4511	12.081435	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
35.453136	-16.936913	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
24.993654	5.417575	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
36.809998	14.513444	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
32.673725	8.182405	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
37.0394	11.382126	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
39.942535	12.113705	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
33.0546	4.452024	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
38.682976	12.790986	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
41.406033	12.462956	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
38.31726	14.309709	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
41.623016	13.655552	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
42.12663	9.436363	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
38.077667	14.160376	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
41.55125	11.556136	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
43.858322	10.635235	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
40.43772	12.386311	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
5.591652	-2.8026457	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
42.001106	-3.250396	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
33.42183	-0.08594993	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
34.297035	13.321664	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
44.306118	9.163313	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
41.649105	6.961681	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
42.801445	15.103025	young	normal	e522d2cd-7927-4e59-a4ed-064009569279
